Latitude Longitude
41.939532212 -87.64925361
42.006514425 -87.676333974
41.988807844 -87.794693703
41.656937576 -87.605134262
41.778680696 -87.664197479
41.739642809 -87.722810456
41.789705338 -87.668120125
41.997366815 -87.660487724
41.960959227 -87.726927058
41.86641507 -87.705004143
41.783309315 -87.650040429
41.896377363 -87.712684675
41.678427129 -87.680739677
41.712048619 -87.610244395
41.744434531 -87.695557246
41.885481891 -87.627935689
41.911669895 -87.631931184
41.716679404 -87.62274113
41.736293226 -87.58811746
41.840545757 -87.72607624
41.749422368 -87.68405223
41.781682705 -87.607215045
41.936799488 -87.644291704
41.890427259 -87.76339231
41.795061737 -87.660972314
41.95999958 -87.716777492
41.723043634 -87.662016704
41.779295906 -87.644774188
41.954462493 -87.715382377
41.73578156 -87.663694017
41.930049492 -87.685920733
41.686521024 -87.61683831
41.994696895 -87.682411301
41.879290605 -87.692499558
41.881703396 -87.626203588
41.923141042 -87.651108001
41.848474762 -87.724676285
41.699089942 -87.625677467
41.758054116 -87.635974108
41.725288647 -87.593655268
41.893454941 -87.617020399
41.980195892 -87.837808133
41.774019572 -87.607044863
41.673566097 -87.632143057
41.821369569 -87.613176107
41.785386593 -87.634504658
41.940785143 -87.754306481
41.767448959 -87.585957168
41.777251275 -87.691679641
41.887288799 -87.756985971
41.87528833 -87.724051086
41.805622755 -87.709805501
41.882407184 -87.686468002
41.784185109 -87.764411187
41.741839776 -87.56729934
41.680944047 -87.537118099
41.677552322 -87.623881857
41.935522153 -87.717983581
41.746540926 -87.613587907
41.753998485 -87.601626694
41.76603978 -87.713993793
41.92469866 -87.668700313
41.893349463 -87.623456403
41.844000177 -87.628442902
41.767789112 -87.669966813
41.90619742 -87.733036773
41.858690194 -87.737482535
41.851949553 -87.618995915
41.768245229 -87.688869821
41.987970501 -87.655323058
41.878630716 -87.636673298
41.781573858 -87.711703117
41.896819218 -87.747159347
41.787934877 -87.711656336
41.96113853 -87.712214704
41.809519024 -87.607384952
41.926829501 -87.759522259
41.765755571 -87.576292427
41.870028132 -87.708823855
41.883475491 -87.627876969
41.845623723 -87.624703584
41.855524939 -87.6978538
41.861335178 -87.625690175
41.701072516 -87.619653906
41.791417294 -87.674226356
41.921285301 -87.756066502
41.883173608 -87.741570031
41.833679765 -87.612645497
41.908351299 -87.735073875
41.907498129 -87.666384342
41.881556538 -87.627758535
41.922986987 -87.687583215
41.758261409 -87.593218111
41.925160357 -87.667394686
41.856734453 -87.677230536
41.856266873 -87.685747733
41.794458926 -87.701754195
41.987358571 -87.662332936
41.702631618 -87.624583988
41.878634816 -87.683237961
41.964091611 -87.72301821
41.720917065 -87.553009432
41.912816129 -87.782793822
41.94377393 -87.705296433
41.739423682 -87.663766102
41.875408907 -87.764686061
41.969135981 -87.71338359
41.754650898 -87.573608277
41.731144695 -87.66292886
41.783446273 -87.641286877
41.957887254 -87.72773929
41.775702827 -87.674112317
41.720665843 -87.567884204
41.87190846 -87.701891882
41.779553127 -87.612005315
41.861789597 -87.706756466
41.971141985 -87.679257016
41.685068588 -87.643184156
41.798159128 -87.606306599
41.758506141 -87.68797035
41.768303717 -87.623370395
41.794061805 -87.662676999
41.765108444 -87.584749052
41.866389063 -87.707276938
41.899217409 -87.774065591
41.918711651 -87.76551063
41.902698633 -87.723166088
41.772705624 -87.574025801
41.747145066 -87.673059677
41.782279941 -87.671559063
41.89499875 -87.746419366
41.754739502 -87.56629204
41.88136236 -87.647344302
41.760065748 -87.663661519
42.015317669 -87.706745746
41.904582292 -87.714655027
41.691820466 -87.678015738
41.894465726 -87.624241063
41.899189017 -87.625650736
41.919050268 -87.767396234
41.728835841 -87.604634255
41.717756523 -87.534766525
41.895048138 -87.650610033
41.99827946 -87.670664922
41.791200801 -87.665724773
41.772542303 -87.58384145
41.924465814 -87.7283384
41.85199252 -87.688888738
41.849011755 -87.734426896
41.913467067 -87.798590153
41.985690737 -87.779190781
41.903822498 -87.63661991
41.989630366 -87.814796524
41.813161844 -87.671164237
41.890976131 -87.621752835
42.011948872 -87.694985476
41.889786193 -87.672922294
41.954925191 -87.674235479
41.895140898 -87.624255632
41.84585638 -87.72460935
41.745935334 -87.648762217
41.772555017 -87.738452689
41.77265186 -87.698104249
41.730000959 -87.649532241
41.7696501 -87.655453132
41.770874346 -87.591115577
41.790778727 -87.606144315
41.883324876 -87.728987402
41.882279543 -87.762278595
41.736612645 -87.555567383
41.724735027 -87.610589374
41.863825778 -87.719449822
41.932007264 -87.763812441
41.830697249 -87.614476891
41.731364324 -87.656855982
41.786511773 -87.687007544
41.881269039 -87.647341628
41.923238345 -87.719398749
41.880577917 -87.640555606
41.904044356 -87.757375303
41.893140033 -87.624204307
41.94963773 -87.758075235
41.855039697 -87.666951665
41.797414808 -87.584002797
41.776793273 -87.604322588
41.885393253 -87.663547848
41.90352381 -87.66674162
41.754386686 -87.578489384
41.911343842 -87.63471588
41.80171934 -87.630703621
41.87711227 -87.678979277
41.849832 -87.716739105
41.725734827 -87.577872409
41.780440222 -87.705602174
41.906285054 -87.671580405
41.87622334 -87.721839082
41.874153389 -87.735238688
41.785766649 -87.668010507
41.881988044 -87.644135454
41.859079034 -87.705890901
41.740612952 -87.664405963
41.824823912 -87.617015451
41.882407184 -87.686468002
41.776503198 -87.686008191
41.876795906 -87.745297106
41.910292604 -87.634683257
41.742118315 -87.674159143
41.967393207 -87.736650819
41.93318414 -87.759873246
41.826513965 -87.608201967
41.745638634 -87.740002094
41.689408345 -87.651159512
41.732346663 -87.597446782
41.794440738 -87.730549231
41.866438916 -87.70234588
41.907153315 -87.639680572
41.74559502 -87.69007845
41.931662544 -87.791823102
41.987552857 -87.711454079
41.966556639 -87.667835195
41.89499875 -87.746419366
41.892237019 -87.749448993
42.013000316 -87.683324944
41.876400194 -87.754917401
41.831074684 -87.619994938
41.877614182 -87.751318954
41.880586939 -87.706110174
41.765956027 -87.588063868
41.711145806 -87.562137241
41.877646888 -87.772226782
41.866200165 -87.723168162
41.972208419 -87.694665353
41.7615596 -87.603010591
41.949092979 -87.643736581
41.773622055 -87.694901579
41.965986305 -87.735237262
41.842007212 -87.620779989
41.836310765 -87.718230327
41.886135205 -87.773423179
41.930896787 -87.697587655
41.778321993 -87.586402872
41.919575903 -87.731529842
41.8857505 -87.628329355
41.859367761 -87.661363667
41.945306824 -87.761815738
41.751573305 -87.641625677
41.755239277 -87.673277249
41.759969049 -87.592047608
41.947253486 -87.716411425
41.903890971 -87.632089801
41.811274431 -87.594328524
41.778047465 -87.586387726
41.731188527 -87.603896928
41.824484412 -87.63768252
41.862047074 -87.725043179
41.93041991 -87.761915571
41.654869791 -87.537468593
41.882417856 -87.735532516
41.882360009 -87.668122063
41.953848493 -87.768250212
41.8032982 -87.653195042
42.006356868 -87.684820162
41.711714647 -87.642954141
41.83143706 -87.646123702
42.019371503 -87.671181992
41.976762981 -87.900983721
41.746277593 -87.662119177
41.756370227 -87.583428579
41.690437759 -87.650745895
41.711983052 -87.615105267
41.696320837 -87.660386972
41.815327389 -87.64233042
41.735478834 -87.643601006
41.873928748 -87.756232138
41.77727066 -87.690238624
41.692742497 -87.612899161
41.896442307 -87.655722728
41.80675564 -87.667657675
41.873907046 -87.725430093
41.80807526 -87.666173157
41.998484978 -87.687464283
41.897895128 -87.624096605
41.89193719 -87.628074015
41.893547279 -87.724329346
41.7030247 -87.620694297
41.721224132 -87.662013664
41.819300968 -87.61986515
41.879499198 -87.627002693
41.909983002 -87.635667537
41.94670237 -87.656117076
41.8710754 -87.694663404
41.908338476 -87.768299073
41.743775174 -87.561248558
42.019855557 -87.664740438
41.7895328 -87.655969749
41.965556491 -87.711668044
41.791074686 -87.621854064
41.925193386 -87.6650499
41.735362809 -87.604791301
41.878802616 -87.731126737
41.886931774 -87.628533044
41.805510609 -87.596760511
41.694923539 -87.681257655
41.802594827 -87.656305321
41.719739548 -87.5983452
41.772201212 -87.702980719
41.692638537 -87.619106399
41.931628291 -87.677371311
41.765037074 -87.584746216
41.968359367 -87.717461736
41.773994185 -87.631662521
41.974747625 -87.789104662
41.891412551 -87.647934597
41.951293222 -87.672563476
41.782341144 -87.691045924
41.749999492 -87.622967453
41.97008868 -87.762690091
41.902292615 -87.751748752
41.880932451 -87.760142384
41.786736065 -87.665290751
41.87622334 -87.721839082
41.922373826 -87.750449373
41.757699431 -87.616688526
41.750889374 -87.557725817
41.688967572 -87.622357873
41.768941644 -87.58129902
41.883500187 -87.627876698
41.727013209 -87.598537052
41.969825213 -87.672625713
41.883679248 -87.750290754
41.795084563 -87.665827491
41.99533451 -87.655550234
41.810693516 -87.683929054
41.77587085 -87.609476619
41.761799848 -87.706406993
41.923258751 -87.703406834
41.886017951 -87.624521781
41.705777608 -87.55964156
41.948603346 -87.768057596
41.739336095 -87.702107741
41.730708201 -87.62050197
41.698718016 -87.642580519
41.844244706 -87.694647718
41.897670312 -87.680587633
41.881948328 -87.733902763
41.910127917 -87.634677705
41.874947338 -87.72547164
41.863375231 -87.659636657
41.960850375 -87.68345815
41.743813527 -87.562464648
41.792435635 -87.619165714
41.908016743 -87.648197855
41.786181906 -87.664379822
41.772617279 -87.635838381
41.897024285 -87.736887579
41.745375095 -87.544281577
41.935074488 -87.754865323
41.766103626 -87.64929197
41.786986441 -87.620645234
41.799544997 -87.588742037
41.733987525 -87.620923681
41.733358882 -87.648423157
41.923696844 -87.69281235
41.73887651 -87.650991641
41.694593647 -87.654616117
41.987075961 -87.780204997
41.851247806 -87.677077393
41.90492496 -87.641038178
41.801143507 -87.684916711
41.852161388 -87.632893697
41.86845093 -87.770552262
41.87493626 -87.748170814
41.978265485 -87.70874202
41.965665255 -87.654791122
41.874381838 -87.641536792
41.80687767 -87.748027632
41.891475999 -87.62537228
41.790531723 -87.654111078
41.783344247 -87.647612794
41.880383652 -87.754136039
41.793026056 -87.696223579
41.71286177 -87.537694886
41.778861392 -87.655697099
41.877969824 -87.72619208
41.903289993 -87.670913383
41.897156166 -87.729044342
41.769340154 -87.674826304
41.678892 -87.638326612
41.884422899 -87.64471155
41.744413123 -87.643860835
41.96360574 -87.737090617
41.87683815 -87.634320718
41.942102126 -87.777013781
41.782315665 -87.650927273
41.964798032 -87.65478194
42.000070207 -87.704599672
41.974242458 -87.846496423
41.888896302 -87.719786448
41.775395452 -87.698473117
41.893163281 -87.636067309
41.7533252 -87.584024746
41.996223264 -87.68494145
41.789911562 -87.701740163
41.949641587 -87.658475418
41.968602944 -87.649475856
41.751906995 -87.553191248
41.764698678 -87.590959498
41.90215894 -87.764507548
41.760435295 -87.66491486
41.855816877 -87.677056379
41.74806235 -87.682801662
41.836982572 -87.718642232
41.881730836 -87.626203285
41.879838174 -87.771385066
41.992814423 -87.692171322
41.74438827 -87.647503459
41.909446869 -87.759938798
41.895622105 -87.700508704
41.830426317 -87.672160497
41.76426565 -87.648028576
41.929743818 -87.684273777
42.010226384 -87.672825945
41.999401643 -87.669207455
41.882715299 -87.766593278
41.882784645 -87.707036121
41.710190077 -87.629591704
41.917279408 -87.717122734
41.978108446 -87.904122758
41.976219837 -87.666565119
41.920634332 -87.648595684
41.917110442 -87.730788769
41.919580304 -87.737636585
41.875599598 -87.63147386
41.857857146 -87.710300488
41.769337452 -87.682055224
41.87749995 -87.760253841
41.951472434 -87.675098193
41.953848314 -87.713443534
41.785695236 -87.686256738
42.013963633 -87.662829788
41.748541632 -87.662586647
41.755221806 -87.647798612
41.891037284 -87.618343879
41.889551923 -87.626649565
41.791206724 -87.704716066
41.754823635 -87.551092573
41.966053999 -87.657890403
41.866147972 -87.726784885
41.930814985 -87.70616592
41.841985041 -87.624292335
41.872274452 -87.764581664
41.757614433 -87.586115266
41.896543094 -87.637698101
41.707095328 -87.628834415
41.687126502 -87.623751053
41.890051565 -87.62891376
41.812493812 -87.601760994
41.8112053 -87.748545797
41.943199281 -87.680016854
41.90855286 -87.758414854
41.724468461 -87.657891747
41.883641965 -87.648579514
41.780554403 -87.688559598
41.751113607 -87.726355514
41.798778526 -87.663497006
41.891138669 -87.667145861
41.884530833 -87.738685729
41.872458041 -87.733774815
41.946221444 -87.708253555
41.875820724 -87.647175913
41.8943468 -87.716281749
41.832384884 -87.623286482
41.880180784 -87.694657201
41.774463738 -87.600928542
41.773811253 -87.722636843
41.875290002 -87.72384912
41.896460802 -87.713906987
41.812510863 -87.634921534
41.871731089 -87.71672328
41.72928951 -87.576742709
41.783364045 -87.614488863
41.909738002 -87.660369077
41.909664252 -87.742728815
41.972654431 -87.693940126
41.936539 -87.642956689
41.881909112 -87.70450351
41.77276846 -87.624222987
41.808564082 -87.669073142
41.858346536 -87.721187148
41.705984239 -87.667086851
41.911449351 -87.746738946
41.909797796 -87.733025085
41.90121922 -87.620684061
41.894996644 -87.746544265
41.75702248 -87.558073456
41.888526809 -87.720998262
41.886778688 -87.649049147
41.885223794 -87.669811033
41.7264743 -87.626369797
41.751042105 -87.569876175
41.877528181 -87.649566442
41.783865759 -87.692303016
41.890051565 -87.62891376
41.752689332 -87.723339178
41.954537863 -87.65114825
41.86606099 -87.710532902
41.765558228 -87.622733535
41.764151886 -87.683229302
41.992283369 -87.688976327
41.909649169 -87.744066214
41.7128602 -87.592464611
41.875188681 -87.73169675
41.928148443 -87.650510773
41.890374989 -87.722273395
41.873619376 -87.745017799
41.918048784 -87.65731296
41.691587425 -87.699089171
41.891990384 -87.611461502
41.769384753 -87.684595124
41.889906681 -87.624100509
41.878177032 -87.627986655
41.968763818 -87.688661831
41.761980459 -87.583564852
41.909664252 -87.742728815
41.778092941 -87.722746539
41.701936956 -87.606948436
41.732110965 -87.643501482
41.673139617 -87.620365185
41.886867715 -87.736335704
41.68038878 -87.620585351
41.881568892 -87.626197726
41.751476233 -87.56501525
41.827176864 -87.640460205
41.936740755 -87.649154806
41.987218906 -87.698075879
41.702869018 -87.6054878
41.862040928 -87.705542562
41.731096921 -87.567053306
41.770846701 -87.60697068
41.890988065 -87.621021833
41.851278255 -87.681944089
41.978991238 -87.659941972
41.908279796 -87.660663594
41.854770868 -87.630148953
41.783289931 -87.614486024
41.957996252 -87.665736717
41.791219919 -87.676659608
41.886370204 -87.620691199
41.935074877 -87.7549425
41.85780035 -87.648282614
41.762532622 -87.640023507
41.881885533 -87.721990741
41.785047051 -87.779623911
41.911983247 -87.765603334
41.910107122 -87.763022569
41.988482737 -87.711886427
41.793154665 -87.728650707
41.729965263 -87.649528956
41.909861988 -87.728002397
41.901561043 -87.711635334
41.783298944 -87.594708522
41.931962854 -87.712876373
41.936493478 -87.746796175
41.931582515 -87.742747165
41.751840317 -87.647713656
41.735406341 -87.658194834
41.801219608 -87.622629403
41.962737855 -87.650737224
41.934193404 -87.752653465
41.787400614 -87.623269736
41.922377641 -87.702867998
41.886179786 -87.755280906
41.993999504 -87.813664825
41.998248766 -87.694783959
41.932084664 -87.644706283
41.891432239 -87.742334868
41.771068348 -87.583799955
41.888759058 -87.719780416
41.93121391 -87.676890454
41.905775282 -87.67026686
41.739940912 -87.562404707
42.009772225 -87.697365825
41.759313126 -87.634516391
41.750521808 -87.599100896
41.707359108 -87.610765713
41.973382784 -87.673291338
41.759012808 -87.560215615
41.927998524 -87.673208159
41.842709067 -87.626890005
41.790316377 -87.731654959
41.771361236 -87.668852241
41.951465459 -87.755904553
41.717904498 -87.569861937
42.001580925 -87.657054907
41.751128044 -87.614247622
41.925174426 -87.666508943
41.928483475 -87.695403023
41.91806079 -87.656555935
41.898728332 -87.744306205
41.894327066 -87.712620049
41.695908161 -87.595822806
41.896080921 -87.712672853
41.874180626 -87.66785807
41.879876814 -87.627718261
41.717490417 -87.617666524
41.745195902 -87.601374869
41.856150768 -87.702858141
41.866289097 -87.772928201
41.686261889 -87.642190243
41.900442353 -87.639463021
41.961867922 -87.648430138
41.838063763 -87.644632641
41.996622677 -87.686180824
41.819626642 -87.621490406
41.896664035 -87.629175344
41.91114034 -87.636904049
41.953900467 -87.907472601
41.939937714 -87.652377143
41.892889338 -87.768490348
41.878322871 -87.681460208
41.80843454 -87.619567586
41.86671505 -87.727638616
41.79290166 -87.751396529
41.826923566 -87.617061758
41.808172748 -87.700871244
41.75033427 -87.665045312
41.886832476 -87.627557257
41.797504979 -87.763669942
41.809132517 -87.732428941
41.74890961 -87.601479268
41.967425488 -87.753664495
41.870504551 -87.741260996
41.893223483 -87.63153437
41.938387013 -87.708815229
41.923237855 -87.70560443
41.793459182 -87.632972123
41.882366028 -87.63088203
41.768382919 -87.644495002
41.745357556 -87.573435691
41.77798991 -87.614358237
41.738468901 -87.670433526
41.903628292 -87.725115181
41.97302094 -87.669551456
41.730696604 -87.598619637
41.930450193 -87.712258936
41.730773605 -87.604678299
41.91150298 -87.666559411
41.960049174 -87.69177191
41.789280246 -87.620135797
41.816414234 -87.631485812
41.725803425 -87.662786572
41.962293266 -87.691161109
41.993475466 -87.68236489
41.853930752 -87.623841071
41.924582726 -87.776960224
41.88171846 -87.627760426
41.772701636 -87.693228031
41.691524515 -87.703618876
41.765540661 -87.582434736
41.907825743 -87.643339622
41.852882701 -87.635528609
41.881883933 -87.640060441
41.968728311 -87.741164971
41.893748693 -87.628123871
41.773085006 -87.568335406
41.728076085 -87.636104249
41.775066838 -87.680963425
41.884512384 -87.619812122
41.921289814 -87.694721419
41.756641566 -87.670884267
41.963769905 -87.707104001
41.935848276 -87.766402429
41.881132809 -87.760147938
41.710279369 -87.618713388
41.874264475 -87.657778229
41.890081244 -87.62704405
41.760435295 -87.66491486
41.973261823 -87.778537299
41.877527573 -87.758094488
41.933582379 -87.645517082
41.882381731 -87.629412971
41.866363206 -87.772931225
41.805133705 -87.723502178
41.686415713 -87.655577068
41.883500187 -87.627876698
41.745412462 -87.573438708
41.919371831 -87.636707996
41.892527513 -87.70768653
41.685034399 -87.645721577
41.891412551 -87.647934597
41.852336791 -87.646487314
41.763774476 -87.57011379
41.896888586 -87.628203192
42.010066152 -87.681761569
41.930549567 -87.752208766
41.885369466 -87.63243193
41.935142329 -87.749833288
41.721864455 -87.615841406
41.931028264 -87.717174172
41.875657149 -87.762726768
41.878630716 -87.636673298
41.801124416 -87.685910818
41.823879885 -87.613503857
41.85982778 -87.716448529
41.753538951 -87.663516805
41.786144706 -87.70997227
41.855811206 -87.724871019
41.793889744 -87.648398856
41.847532775 -87.618791808
41.925183913 -87.725571931
41.909636325 -87.745308073
41.892753031 -87.624193896
41.79778879 -87.755111397
41.88065335 -87.731862147
41.783451628 -87.70326286
41.880180784 -87.694657201
41.913528094 -87.675098769
41.814677228 -87.626581855
41.893129194 -87.749506978
41.663020861 -87.626972834
41.831458708 -87.667977868
41.774442603 -87.699362368
41.915259399 -87.733135566
41.832329279 -87.616983146
41.679142614 -87.629900784
41.718748583 -87.664808573
41.972417876 -87.678265776
41.87766908 -87.629284766
41.886145419 -87.686569846
41.755328086 -87.641720966
41.757327195 -87.644213747
41.981904793 -87.765924169
41.792043078 -87.624017919
41.770088172 -87.646962176
41.933606811 -87.77604754
41.99244324 -87.791635605
41.894045637 -87.746788035
41.988664236 -87.781787644
41.751928332 -87.644077264
41.903775756 -87.639324074
41.757202144 -87.652699731
41.893300916 -87.626262992
41.766936651 -87.58947478
41.854342414 -87.717547369
41.728410958 -87.636115282
41.901906863 -87.628052474
41.926287021 -87.785547998
41.861648184 -87.723824504
41.979765943 -87.673317367
41.8829946 -87.656030087
41.781353265 -87.635083754
41.88237942 -87.735529202
41.798858937 -87.668362872
41.866235446 -87.720517147
41.881217483 -87.730589961
41.934156202 -87.740540356
41.872558733 -87.723709844
41.908437216 -87.692505703
41.863477217 -87.719442143
41.841509547 -87.623284698
41.783113653 -87.620548794
41.845498317 -87.633792155
41.745712327 -87.673023055
41.781822096 -87.695905522
41.903890702 -87.632045722
41.934719926 -87.781513944
41.980919411 -87.655110993
41.91341119 -87.761920347
41.876466294 -87.660273952
41.803671998 -87.703846021
41.896010965 -87.624279065
41.778619322 -87.683625816
41.707955461 -87.634417316
41.752777454 -87.593086878
41.789889237 -87.668125558
41.774349728 -87.604577555
41.938995793 -87.650880224
41.77237826 -87.611799766
41.893684728 -87.710558441
41.909878399 -87.773987238
41.877654733 -87.747958745
41.771431667 -87.682111024
41.79340561 -87.5848746
41.967228591 -87.741428903
41.752950248 -87.554061838
41.852161388 -87.632893697
41.755201817 -87.645372621
41.891962962 -87.755489533
41.890891021 -87.672730951
41.92459921 -87.717298504
41.737864093 -87.576949846
41.77655777 -87.695767012
41.939897694 -87.654887948
41.757916791 -87.604129437
41.913600589 -87.761929679
41.880416231 -87.713588264
41.706859194 -87.613756011
41.876488439 -87.624278264
41.938370663 -87.782276366
41.781811321 -87.594674264
41.760625129 -87.649144902
41.777848842 -87.593011267
41.875254899 -87.72654824
41.804449678 -87.694096813
41.949942489 -87.653197046
41.884287939 -87.76109658
41.732943716 -87.608482329
41.903852765 -87.731258743
41.744280025 -87.545467571
41.88946287 -87.624222942
41.805730988 -87.67461884
41.79455383 -87.582521571
41.79710379 -87.661024317
41.881685554 -87.666810746
41.87046297 -87.720260149
41.745647157 -87.550353832
41.883500187 -87.627876698
41.691650073 -87.638723852
41.717365252 -87.568831746
41.946512428 -87.716900113
41.869335009 -87.686720968
41.778093113 -87.59301579
41.982034352 -87.712482437
41.980935875 -87.655110818
41.934524163 -87.650200206
41.946703574 -87.69512951
41.885772579 -87.682265862
41.983659312 -87.709012972
41.688218178 -87.537357913
41.758493859 -87.653946893
42.019399237 -87.675049485
41.888054998 -87.760387213
41.829824529 -87.685019955
41.702510868 -87.63129037
41.952883741 -87.654496585
41.746259974 -87.663332294
41.981749125 -87.663219369
41.899410159 -87.624131266
41.886668685 -87.657350093
41.750614996 -87.591818087
41.801253805 -87.739313272
41.96113863 -87.712233086
41.997423522 -87.707377491
41.883475491 -87.627876969
41.890882746 -87.72228692
41.897854934 -87.720053322
41.869583263 -87.737697134
41.684369838 -87.625311613
41.751226587 -87.563797873
41.843505618 -87.707448688
41.782153772 -87.663050423
41.732382273 -87.602165167
41.944170706 -87.674728537
41.835739166 -87.654741492
41.754924265 -87.667196667
41.882012848 -87.62833005
41.92926824 -87.644563855
41.76196912 -87.564820445
41.896690521 -87.627232016
41.738732607 -87.672860063
41.760681057 -87.647938433
42.005598837 -87.67794389
41.911151209 -87.63598179
41.799494656 -87.731917521
41.8762118 -87.641006667
41.735102296 -87.551379554
41.980300074 -87.690553582
41.851407502 -87.733901697
41.917276847 -87.638784669
41.883777406 -87.733121827
41.804086945 -87.674580664
41.907017234 -87.731328199
41.910021537 -87.631633283
41.975729638 -87.710219444
41.820254025 -87.615587913
41.832278311 -87.611035696
41.714816242 -87.67340165
41.812658773 -87.63713554
41.77557683 -87.799410828
41.96607814 -87.647153241
41.865333633 -87.733712889
41.867542364 -87.695932153
41.854917247 -87.656337419
41.856170731 -87.710540771
41.87686027 -87.743934237
41.904541869 -87.759729217
41.887192632 -87.624545521
41.981906471 -87.713701077
41.874942565 -87.747792561
41.677690578 -87.620501646
41.862393037 -87.715821815
41.724927226 -87.623815165
41.834011289 -87.635219909
41.892684578 -87.717451012
41.85775341 -87.668784595
41.901822321 -87.633071176
41.789606273 -87.653541474
41.870833492 -87.716170158
41.754004304 -87.553693594
41.851011444 -87.727977648
41.765991951 -87.657782626
41.865397377 -87.640660777
41.893239615 -87.673125455
41.673548279 -87.616795523
41.719041877 -87.536494149
41.799520795 -87.723342683
41.733466786 -87.636247457
41.799639692 -87.742948
41.896888586 -87.628203192
41.879701138 -87.769741177
41.793565643 -87.645138548
41.768826503 -87.645245398
41.873785386 -87.697390224
41.755560226 -87.623093051
41.780245963 -87.615275297
41.744740066 -87.608690447
41.879466833 -87.668467867
41.929597339 -87.678773892
41.750832464 -87.605224746
41.720284826 -87.657671825
41.784567316 -87.649766741
41.909740492 -87.737301918
41.994648256 -87.714298517
41.675811541 -87.601854093
41.844063211 -87.705028372
41.725403323 -87.57420937
41.891772249 -87.717731561
41.87328131 -87.71974488
41.953969067 -87.698876739
41.926823527 -87.75997431
41.914349393 -87.692211425
41.892554483 -87.753067492
41.750154295 -87.661008708
41.878638996 -87.627691486
41.703133909 -87.614874175
41.811719648 -87.672341904
41.866451967 -87.701226002
41.770658677 -87.609355595
41.74953147 -87.671906514
41.994588742 -87.657522554
41.880362084 -87.755847438
41.761228354 -87.607903856
41.803433941 -87.643741924
41.651113332 -87.543515663
41.806612623 -87.682448093
41.689402074 -87.668824981
42.000537688 -87.660715529
41.786846316 -87.629073
41.902401987 -87.716949893
41.828762287 -87.614436164
41.759457795 -87.618332963
41.935432921 -87.668504341
41.920974474 -87.714309309
41.724509539 -87.537825938
41.779987641 -87.752063259
41.75245073 -87.644698356
41.862890718 -87.639105588
41.926825904 -87.759900794
41.860063726 -87.73722383
41.881493402 -87.627755557
41.659120594 -87.634063663
41.879271397 -87.76329316
41.853676611 -87.622239838
41.711550001 -87.639311737
41.769670834 -87.588761358
41.755274683 -87.573318719
41.885587487 -87.629491626
41.883198401 -87.739461917
41.862452101 -87.692539235
41.897894893 -87.760743714
41.876663961 -87.64776174
41.855797543 -87.715118088
41.752378998 -87.601571791
41.992283369 -87.688976327
41.877908728 -87.731267321
41.801845606 -87.711136792
41.969105582 -87.707276053
41.914443495 -87.711822623
41.792425533 -87.622403855
41.875486177 -87.75488158
41.873760261 -87.699795456
41.884790858 -87.681908593
41.968017455 -87.74863983
41.733089944 -87.554093114
41.833667467 -87.685190333
41.807067906 -87.603843747
41.997786161 -87.686658323
41.689308696 -87.65938732
41.865573338 -87.705643842
41.844162699 -87.695199039
41.702737032 -87.535974085
41.866517725 -87.695252124
41.821255232 -87.619920499
41.929611364 -87.707372063
41.767566795 -87.669961772
41.925029576 -87.677571198
41.875820724 -87.647175913
41.90690686 -87.746049479
41.838219696 -87.704850674
41.765218761 -87.614046316
41.924142132 -87.699370763
41.945591853 -87.747047289
41.831073285 -87.620211441
41.733965927 -87.663412448
41.815150488 -87.672427685
41.872875065 -87.725403155
41.691014016 -87.667578189
41.884174412 -87.681602707
41.885741029 -87.631711749
41.934401392 -87.73385288
41.858712788 -87.706665364
41.911259175 -87.679519711
41.943363642 -87.641096671
41.897895128 -87.624096605
41.92510186 -87.671992307
41.868180939 -87.709271389
41.890738235 -87.637566435
41.874598871 -87.696119068
41.808986931 -87.612661906
41.817519552 -87.624679664
41.886901317 -87.745509261
41.966832347 -87.766223405
41.86716322 -87.718503727
41.79160048 -87.641441198
41.78505547 -87.721246817
41.920995257 -87.712567424
41.735880431 -87.715126321
41.923310818 -87.710435775
41.942348551 -87.655398613
41.745586727 -87.558848655
41.889582108 -87.626649232
41.735680341 -87.671326871
41.866504528 -87.696335293
41.747661565 -87.602006477
41.894873277 -87.762908357
41.86157927 -87.720157794
41.924690373 -87.639920575
41.961299401 -87.840392262
41.70557452 -87.559640333
41.912322575 -87.638628969
41.96430476 -87.662368986
41.79290166 -87.751396529
41.907298562 -87.692050537
41.765096287 -87.592611729
41.760250992 -87.55784767
41.882181424 -87.680036566
41.759386759 -87.669137056
41.771779785 -87.696232242
41.976851852 -87.654999693
41.835851857 -87.632829373
41.957421993 -87.653455761
41.688091827 -87.639823862
41.943221407 -87.760202344
41.752825684 -87.584437351
41.759443894 -87.62317118
41.896664035 -87.629175344
41.881722193 -87.624356274
41.764816217 -87.640079564
41.917702735 -87.702098331
41.806031188 -87.656393851
41.711714647 -87.642954141
41.793077333 -87.669416424
41.803045442 -87.596634703
41.76573639 -87.66381882
41.736161813 -87.585631211
41.852157466 -87.633150674
41.749953794 -87.637927098
41.899153198 -87.627410584
41.892569818 -87.62208039
41.758159486 -87.565148114
41.945245297 -87.702878
41.872713129 -87.711558815
41.867212547 -87.642686125
41.897837503 -87.624097243
41.755818932 -87.732398749
41.880801426 -87.752634034
